19247	OPEN	AI improvement PRs to revisit during/after a rewrite	Refactor, AI, Meta	2021-03-15 13:11:34 +0000 UTC
19244	CLOSED	Add RequiredCondition for ActorLostNotification	Feature	2021-03-20 16:07:29 +0000 UTC
19241	OPEN	Multiplayer save and load	Idea/Wishlist, Networking	2021-06-09 05:05:22 +0000 UTC
19235	CLOSED	There is no way to tell a 'WithAmmoPipsDecoration' which 'AmmoPool' it belongs to	Idea/Wishlist	2021-03-20 14:31:41 +0000 UTC
19234	OPEN	Option for automatic target lines display in observer mode	Idea/Wishlist	2021-03-12 12:47:45 +0000 UTC
19232	OPEN	Zoom in/out breaks unit/structures decorations	Bug	2021-03-11 22:10:55 +0000 UTC
19230	CLOSED	RA Situation Critical mission does not fail if the transport is destroyed before unloading Volkov	Bug	2021-03-13 15:55:24 +0000 UTC
19229	CLOSED	Asset installation from The First Decade DVD fails on windows	Bug, Regression	2021-03-13 14:56:38 +0000 UTC
19226	OPEN	Game crashing due to frame end tasks being called on a disposed world.	Crash	2021-08-04 22:06:48 +0000 UTC
19224	CLOSED	Chronoshifting Aircraft is buggy	Bug	2021-03-20 16:04:42 +0000 UTC
19221	OPEN	PathFinding, mutli BlockedByActor check aware	Idea/Wishlist, Performance	2021-10-08 20:40:12 +0000 UTC
19218	OPEN	Add Valid Stance for Player	Idea/Wishlist	2021-03-06 12:35:51 +0000 UTC
19217	OPEN	Make Captures trait work with Air units	Idea/Wishlist	2021-03-06 12:31:29 +0000 UTC
19216	OPEN	Investigate optimising/streamlining Set(Visual)Position calls	Performance	2021-03-06 18:51:57 +0000 UTC
19214	CLOSED	My game crashed	Crash	2021-03-06 11:10:47 +0000 UTC
19213	CLOSED	AI build choice metrics	Idea/Wishlist	2021-03-05 11:37:37 +0000 UTC
19212	CLOSED	AI LAG when no attack path is available	Bug	2021-03-11 23:48:17 +0000 UTC
19211	OPEN	Add all TS FS vehicles	Idea/Wishlist, Tiberian Sun	2021-08-14 00:22:15 +0000 UTC
19206	CLOSED	Possibilty to make an android port	Idea/Wishlist	2021-03-14 10:38:29 +0000 UTC
19204	OPEN	Clients can connect before the hosting client connected to the lobby	Bug, Networking	2021-03-03 13:34:42 +0000 UTC
19203	CLOSED	The superpower unit selection square does not work on submerged subs	Bug	2021-03-01 06:00:31 +0000 UTC
19196	CLOSED	Skirmish Game Options Menu regression because of the bigger UI for the new Handicap option	Bug, UI	2021-03-05 17:58:51 +0000 UTC
19195	OPEN	Hotkey/UI button to change priority selection level on any unit.	Idea/Wishlist, UI	2021-02-28 17:14:45 +0000 UTC
19190	CLOSED	Building bridge trough Naval Yard/Sub Pen	Bug	2021-02-26 15:06:38 +0000 UTC
19187	OPEN	TS mod crashes when viewing .vxl files in the asset browser	Crash, Asset Browser	2021-02-27 06:14:38 +0000 UTC
19184	CLOSED	Rescue mission improvements	Polish, Scripting	2021-04-03 09:38:33 +0000 UTC
19183	CLOSED	In the thick of it polish	Red Alert, Polish, Scripting	2021-08-20 18:48:06 +0000 UTC
19182	OPEN	Spy camouflage issues	Bug, Red Alert	2021-03-21 15:52:29 +0000 UTC
19181	CLOSED	Spy camouflage issues	Idea/Wishlist	2021-02-23 05:33:22 +0000 UTC
19180	CLOSED	Add Yaml rules for Tiberian Sun 1tnk 2tnk 3tnk and ftnk	Idea/Wishlist, Tiberian Sun	2021-03-03 13:43:24 +0000 UTC
19178	CLOSED	Nullable parameters break Lua API documentation	Bug, Documentation	2021-03-10 16:46:44 +0000 UTC
19171	OPEN	D2k outpost dish looks broken during placement preview and make animation	Dune 2000, Polish	2021-02-20 16:43:53 +0000 UTC
19168	OPEN	TS Cursor cell selection inaccurate for tall terrain	Bug, Tiberian Sun	2021-02-19 20:55:50 +0000 UTC
19167	OPEN	TS Flying units made invisible when flying near light posts	Bug, Tiberian Sun	2021-02-19 19:46:38 +0000 UTC
19164	OPEN	TS Subterranean units should pitch down when submerging and pitch up before emerging	Idea/Wishlist, Tiberian Sun	2021-02-19 11:18:02 +0000 UTC
19163	OPEN	TS harvester can't be moved while waiting to deliver to refinery	Bug, Tiberian Sun	2021-02-19 11:18:15 +0000 UTC
19162	CLOSED	Unable to start OpenRA PlayTest 20210131 (linux)	Bug, OS: Linux	2021-02-25 05:31:31 +0000 UTC
19159	CLOSED	mobile radar jammer won't jam missile subs	Bug	2021-02-17 07:32:01 +0000 UTC
19157	CLOSED	playtest20210131 install error on windows 7		2021-02-15 22:59:28 +0000 UTC
19154	OPEN	naval units blocked by (own) naval yard, especially right after being built	Bug	2021-02-15 23:21:23 +0000 UTC
19151	OPEN	Lock/customize server setting when running a server using the AppImage file	Idea/Wishlist	2021-02-19 19:51:24 +0000 UTC
19150	OPEN	missile can live forever and no speed due to terrain height	Bug	2021-02-11 07:31:23 +0000 UTC
19147	OPEN	RevealsMap does not revoke/disable for Ally Players	Bug	2021-02-10 14:09:40 +0000 UTC
19146	OPEN	Smooth projectile rotation	Idea/Wishlist	2021-06-01 19:12:42 +0000 UTC
19140	OPEN	Multiplayer team plays one party	Idea/Wishlist	2021-03-01 16:57:54 +0000 UTC
19138	CLOSED	Shellmaps ignore mod.yaml-defined gamespeeds	Bug	2021-04-09 21:58:15 +0000 UTC
19136	OPEN	Apply the remaining visual fixes from TS UMP 0.2	Bug, Polish, Tiberian Sun, Artwork	2021-02-06 14:21:53 +0000 UTC
19134	OPEN	Fix several none-remapable red pixels on various TS actors	Polish, Tiberian Sun, Artwork	2021-02-06 08:41:22 +0000 UTC
19133	CLOSED	TS Titan turret facing north in colorpicker preview	Polish, Tiberian Sun	2021-05-15 13:29:46 +0000 UTC
19130	OPEN	Implement a method on JamsMissiles to filter for Projectiles targeting itself	Idea/Wishlist	2021-02-05 10:05:37 +0000 UTC
19128	CLOSED	[Discussion] Interest in Growth / Product Contributor?	Idea/Wishlist	2021-04-08 14:58:38 +0000 UTC
19126	CLOSED	Add option for fog of war to slowly generate back instead of being instant	Idea/Wishlist	2021-05-14 20:52:53 +0000 UTC
19124	OPEN	Game crashed every time, when i try to watch Mission Brief in Dune 2000	Crash, Regression	2021-11-05 17:11:02 +0000 UTC
19123	OPEN	Voiced should be conditional	Idea/Wishlist, Audio	2021-02-13 21:35:35 +0000 UTC
19121	OPEN	WithColoredOverlay act off with Voxels and when multiple are activated.	Bug, Regression	2021-08-04 17:34:21 +0000 UTC
19117	CLOSED	prone Tanya stands up to shoot	Bug, Red Alert	2021-02-02 22:05:08 +0000 UTC
19116	OPEN	CarryCondition function for Carryall trait is broken	Bug	2021-01-31 21:03:15 +0000 UTC
19115	OPEN	Units carried by a Carryall still display their shadow at the unit height	Bug	2021-01-31 20:36:55 +0000 UTC
19111	CLOSED	Regression in Allies 05a prison break	Bug, Red Alert, Regression	2021-01-31 22:35:43 +0000 UTC
19109	OPEN	UI layout option for screens with wide aspect ratios	Idea/Wishlist	2021-01-31 11:56:30 +0000 UTC
19108	CLOSED	Mouseover whole mapname in map chooser	Idea/Wishlist	2021-08-05 16:36:50 +0000 UTC
19107	OPEN	Cannot screenshot it map chooser	Bug	2021-01-31 01:42:04 +0000 UTC
19106	OPEN	Compiling wiki page updated to new toolchain?	Documentation	2021-01-31 17:27:24 +0000 UTC
19104	CLOSED	SmokeTrailWhenDamaged should allow for multiple sequences	Idea/Wishlist	2021-03-27 18:42:58 +0000 UTC
19103	CLOSED	My game crashed (because additional monitor?)	Crash	2021-01-31 08:38:21 +0000 UTC
19098	CLOSED	Improve server list validation		2021-01-30 12:44:52 +0000 UTC
19097	CLOSED	D2kBuilding & removal of LaysTerrain means D2k concrete no longer functions correctly	Dune 2000, Regression	2021-01-31 18:29:54 +0000 UTC
19094	CLOSED	SAM Site couldn't be sold in Remastered TD	Bug	2021-01-30 12:16:59 +0000 UTC
19093	OPEN	Force moving infantry should make them move out of cover	Idea/Wishlist	2021-01-30 21:32:59 +0000 UTC
19092	OPEN	Aircraft that has been issued a deploy order while on Airfield cease reloading Ammo	Bug	2021-03-23 10:23:54 +0000 UTC
19091	CLOSED	Aircraft Repair Queuing Bug	Bug	2021-01-26 21:46:50 +0000 UTC
19088	OPEN	[playtest-20201213] Incomplete/missing infantry animation on shoot	Bug	2021-08-04 17:34:48 +0000 UTC
19086	OPEN	Add an extra alert sound notification for RA/TS and add D2k low & stable power sounds.	Idea/Wishlist, Audio	2021-02-07 12:14:01 +0000 UTC
19084	CLOSED	Contrail change	Idea/Wishlist	2021-12-16 22:48:03 +0000 UTC
19079	CLOSED	Barrel explosions should create fireball effects in adjacent cells	Red Alert, Polish	2021-09-18 19:26:10 +0000 UTC
19077	CLOSED	Make possible to disable the handicap feature on multiplayer	Idea/Wishlist	2021-01-31 17:45:25 +0000 UTC
19075	CLOSED	Map chooser width does not match the lobby.	Polish, UI	2021-01-25 19:43:54 +0000 UTC
19073	CLOSED	Make Contrail a conditional trait	Idea/Wishlist, Refactor, Mod Support	2021-01-28 22:30:46 +0000 UTC
19072	OPEN	Broken visibility post-match for the defeated player	Bug	2021-09-25 14:36:36 +0000 UTC
19071	OPEN	Logging player results (dedicated server)	Idea/Wishlist, Dedicated	2021-01-21 12:54:11 +0000 UTC
19070	CLOSED	Minelayer should follow same path back and only then head to SD	Idea/Wishlist, Red Alert, Pathfinding	2021-03-15 21:33:51 +0000 UTC
19065	CLOSED	My game crashedException of type `System.InvalidOperationException`: Unit `neutralfabricator` does not have a sequence named `dead`	Crash	2021-01-18 15:10:00 +0000 UTC
19063	OPEN	Crash related to pathfinding	Crash, Tiberian Sun, Pathfinding	2021-04-11 00:53:50 +0000 UTC
19060	CLOSED	Crash on Allies05a (bleed)	Crash, Red Alert, Scripting, Regression	2021-01-31 17:52:50 +0000 UTC
19055	CLOSED	Reduce Tanya's firing rate	Balancing, Red Alert, Polish	2021-01-29 14:04:43 +0000 UTC
19054	CLOSED	Investigate potential d2k turret make animation regression	Bug, Dune 2000	2021-01-27 21:51:59 +0000 UTC
19053	OPEN	playtest-121320 AppImage Server Failed to set socket option	Bug, Dedicated, Networking	2021-01-18 07:10:01 +0000 UTC
19052	CLOSED	Tesla zap animation overlaped by bridge	Bug, Red Alert	2021-02-01 22:36:25 +0000 UTC
19050	CLOSED	Building on Arch Linux: .NET dependency issue	Bug	2021-01-13 17:42:18 +0000 UTC
19049	CLOSED	Crash when launching OpenRA via Steam Big Picture Mode	Crash	2021-01-14 20:14:43 +0000 UTC
19048	OPEN	Think about (re)moving NewOptionsNotification from PlaceBuilding	Refactor, Audio	2021-01-16 18:00:26 +0000 UTC
19047	OPEN	There isn't a voice notification when deploying the M.A.D Tank	Feature, Red Alert	2021-01-13 09:09:45 +0000 UTC
19046	CLOSED	MCV does not have a notification to play when transforming and broken TransformNotification trait	Bug	2021-01-13 09:21:27 +0000 UTC
19044	CLOSED	Let players hear a EVA notification when they sell their buildings	Feature, Audio	2021-01-27 21:51:59 +0000 UTC
19040	CLOSED	`make check` ignores TARGETPLATFORM	Bug	2021-01-19 10:10:09 +0000 UTC
19039	OPEN	Server list text filter search field	Idea/Wishlist	2021-01-19 07:29:03 +0000 UTC
19035	OPEN	Discord, give up after x connection fails.	Idea/Wishlist	2021-01-10 14:44:28 +0000 UTC
19033	OPEN	Bots don't deploy the Mobile Sensor Array	Feature, Tiberian Sun, AI	2021-01-11 12:40:21 +0000 UTC
19029	CLOSED	Log not buffering multiple lines due to AutoFlush	Bug, Performance	2021-05-01 17:21:51 +0000 UTC
19028	OPEN	Renderer initializer exception not flushed to graphics.log	Bug	2021-07-23 19:14:23 +0000 UTC
19027	CLOSED	SDL_GL_DeleteContext, X11_SafetyNetErrHandler endless loop	Bug	2021-07-23 19:33:18 +0000 UTC
19025	OPEN	Server waitingForAuthenticationCallback could potentionally be always greater than one	Bug	2021-01-09 18:52:38 +0000 UTC
19015	CLOSED	make.ps1 does not use OpenRA's GeoIP mirror	Bug	2021-01-10 20:13:27 +0000 UTC
19014	CLOSED	Infiltrating super weapons does not reset active targeting cursor	Bug	2021-01-10 21:42:33 +0000 UTC
19013	CLOSED	D2K Add more players	Question / Support	2021-01-06 17:36:30 +0000 UTC
19008	OPEN	Side effects of iron curtain power on autotargeting are too strong	Idea/Wishlist	2021-01-06 14:04:54 +0000 UTC
19002	OPEN	man pages are not installed	Bug, Packaging, OS: Linux	2021-01-03 14:51:22 +0000 UTC
19001	CLOSED	make DEBUG=true is broken	Bug, Packaging	2021-07-11 21:51:38 +0000 UTC
18994	OPEN	Display of Order of Current Production Queue	Idea/Wishlist	2021-01-02 14:05:38 +0000 UTC
18993	OPEN	Some questions about the height of terrain grid	Question / Support	2021-03-13 15:11:42 +0000 UTC
18985	OPEN	Question about Isometric game (TS) Offset z axis in openra	Tiberian Sun, Question / Support	2021-01-01 11:28:27 +0000 UTC
18983	OPEN	(CastleJing) Ground unit VXL gesture under developing	Idea/Wishlist, Tiberian Sun	2021-01-01 11:26:59 +0000 UTC
18978	CLOSED	[playtest 20201213] Lobby server crash	Crash, Networking, UI	2021-01-29 13:35:33 +0000 UTC
18976	CLOSED	IdleTurnSpeed has a faulty Type value	Bug, Documentation	2021-01-02 10:38:25 +0000 UTC
18975	CLOSED	TD Harvesters do not have a regular explosion and sound effect	Bug	2021-04-04 21:54:36 +0000 UTC
18974	CLOSED	Units sitting in AttackMove doing nothing	Bug	2021-01-21 18:25:08 +0000 UTC
18970	CLOSED	Playtest TD Crash (Engineer/Airstrip Bug?)	Crash	2021-01-10 00:34:53 +0000 UTC
18969	CLOSED	Regression: TD Sam Site Pops Open in Low Power	Regression	2021-01-03 11:46:48 +0000 UTC
18966	CLOSED	Wrong Shock Trooper audio files in Red Alert	Red Alert, Polish	2020-12-29 20:15:54 +0000 UTC
18962	CLOSED	Wrong and unused Mechanic audio files in Red Alert	Red Alert, Polish, Audio	2020-12-30 02:01:01 +0000 UTC
18961	OPEN	Unused Shock Trooper audio file in Red Alert	Red Alert, Polish	2020-12-25 19:27:25 +0000 UTC
18958	CLOSED	-source.tar.bz2 packages are no longer generated	Bug, Packaging	2021-01-30 12:04:24 +0000 UTC
18957	CLOSED	GDI Medium Tank uses wrong audio file in Tiberian Dawn	Polish, Tiberian Dawn, Audio	2020-12-28 09:56:21 +0000 UTC
18956	CLOSED	Playtest 20201213 hangs on launch	Bug, OS: MacOS X	2021-01-18 10:17:35 +0000 UTC
18952	OPEN	Overhaul settings panel layout	Idea/Wishlist, UI	2021-09-22 14:34:36 +0000 UTC
18951	OPEN	Attack moving units travel extra cells before attacking with vision advantage.	Bug	2020-12-22 19:19:21 +0000 UTC
18949	CLOSED	Windows CI checks aren't failing on utility errors	Bug, OS: Windows	2020-12-29 20:26:08 +0000 UTC
18946	OPEN	Not many players using playtest, playtestday to the rescue!	Idea/Wishlist	2020-12-20 16:24:43 +0000 UTC
18944	CLOSED	missile can live forever on certain condition	Bug	2021-02-11 03:33:41 +0000 UTC
18941	CLOSED	Disco lights and factories in Dune 2000	Dune 2000, Polish	2021-07-15 00:06:23 +0000 UTC
18936	CLOSED	Game crashes in multiplayer lobby map filter	Crash, UI	2021-01-03 11:26:53 +0000 UTC
18935	CLOSED	Investigate attack-move regression w/ Sardaukars	Dune 2000, Regression	2021-01-17 18:42:50 +0000 UTC
18932	CLOSED	Connection lost while playing vs AI	Bug, Performance, Networking, AI	2021-01-09 22:55:51 +0000 UTC
18931	CLOSED	Allow players to share bonuses from neutral buildings.	Idea/Wishlist	2021-05-14 20:54:27 +0000 UTC
18930	OPEN	Voxel Models appear to be cropped in certain circumstances.	Bug, Tiberian Sun	2021-02-02 21:07:51 +0000 UTC
18928	CLOSED	META: Fix repo website link not using https-protocol	Idea/Wishlist	2020-12-14 21:16:50 +0000 UTC
18926	CLOSED	Investigate chrome image look-up optimizations	Performance, UI	2021-07-01 13:21:23 +0000 UTC
18925	CLOSED	Serious performance issues on Exodus mission	Bug, Performance, Red Alert, Scripting	2020-12-30 01:51:28 +0000 UTC
18924	CLOSED	Harvester changes orientation while unloading	Bug	2020-12-13 22:31:38 +0000 UTC
18923	CLOSED	Yak freezes in air above submerged submarine	Regression	2021-01-29 13:30:28 +0000 UTC
18921	CLOSED	Map editor adds Health: 100 to every actor that is updated	Bug, Regression	2021-01-02 14:12:21 +0000 UTC
18920	CLOSED	Rallypoint lines are drawn from the exit cell instead of the spawn location	Polish, Regression	2021-01-02 14:29:19 +0000 UTC
18919	CLOSED	Exit priorities were broken by the new closest-exit logic	Regression	2021-01-02 14:43:04 +0000 UTC
18914	OPEN	Allow to define a default AI to be added when using Configure Bots -> Add option under Slot Admin at Lobby	Idea/Wishlist	2020-12-10 09:37:23 +0000 UTC
18910	OPEN	Poor performance after harvesters use up available ore/gems	Bug, Performance, AI	2021-08-15 10:13:41 +0000 UTC
18909	CLOSED	Add information that all information submitted in PRs or issues is shared with Discord Inc.	Idea/Wishlist, Documentation	2020-12-09 22:52:04 +0000 UTC
18908	CLOSED	Medics play heal animation while moving	Bug	2020-12-12 13:40:14 +0000 UTC
18907	CLOSED	Don't ask for sending system details every time again	Question / Support, UI, OS: Linux	2020-12-09 19:16:04 +0000 UTC
18906	CLOSED	Crash when switching from a standard to a compat macOS build	Crash	2021-08-04 17:35:39 +0000 UTC
18901	CLOSED	TD, Bleed: Taking damage prevents Sam Site from Turning	Bug	2020-12-07 00:44:05 +0000 UTC
18898	OPEN	Attack, AttackMove, Move cost more than before	Performance	2020-12-06 18:12:48 +0000 UTC
18897	CLOSED	Vehicles cannot crush neutral (map placed) walls	Regression	2020-12-08 19:17:12 +0000 UTC
18891	OPEN	Captured buildings do not become cloaked by nearby Stealth Generators	Bug, Tiberian Sun	2021-05-13 14:46:57 +0000 UTC
18889	CLOSED	Lua API Spawnpoints	Idea/Wishlist, Scripting	2020-12-05 13:14:57 +0000 UTC
18888	CLOSED	TD: C17 Dropoff Cancels Sell	Bug	2020-12-06 08:49:41 +0000 UTC
18887	CLOSED	Bleed: Discord invites don't allow you to join as a spectator	Bug	2021-01-29 13:38:14 +0000 UTC
18886	OPEN	ReloadDelay Source Isn't Tracked	Bug	2020-12-03 16:17:07 +0000 UTC
18882	OPEN	InvalidDataException: fixit1.aud is not a valid sound file!	Crash, Red Alert, Audio	2020-12-09 16:28:29 +0000 UTC
18877	OPEN	Allow Dedicated server to select IP to bind to on launch	Idea/Wishlist, Dedicated	2020-12-01 10:41:45 +0000 UTC
18876	CLOSED	libretro port?	Idea/Wishlist	2020-12-03 17:22:59 +0000 UTC
18872	CLOSED	Save selected faction info in replay metadata	Idea/Wishlist	2020-12-11 17:05:45 +0000 UTC
18871	CLOSED	[devtest-20201128] Attack order doesn't work if the target is on the edge of vision range	Bug	2020-12-05 16:41:31 +0000 UTC
18870	OPEN	Intermittent dedicated server error (DNS/master server disconnect) and lobby crashes	Crash, Dedicated, Networking	2021-02-19 20:03:30 +0000 UTC
18868	OPEN	Have separate hotkeys for RA/TD	Idea/Wishlist	2020-12-15 11:25:20 +0000 UTC
18867	CLOSED	[devtest-20201128] Attack move non honored after first killed	Bug	2020-12-05 16:41:31 +0000 UTC
18866	CLOSED	[devtest-20201128] Iron Curtain overlay blinking	Bug	2020-12-05 17:03:04 +0000 UTC
18864	CLOSED	Boats near the Shore Line Be Able to Pass	Idea/Wishlist	2020-11-28 11:44:34 +0000 UTC
18862	OPEN	Make announcer more controllable	Idea/Wishlist, Audio	2021-01-03 14:42:36 +0000 UTC
18860	OPEN	Missile subs struggle to shoot down planes compared to the destroyer	Balancing, Red Alert	2021-08-04 17:39:06 +0000 UTC
18858	CLOSED	My game crashed	Crash	2020-11-27 01:19:20 +0000 UTC
18855	OPEN	Walls created from lua cannot be joined together	Bug	2020-11-27 07:53:00 +0000 UTC
18854	CLOSED	Desync in production exits	Crash	2020-11-28 16:49:37 +0000 UTC
18853	OPEN	Replace BuildingInfluence with a building placement map.		2021-08-04 17:36:25 +0000 UTC
18852	CLOSED	Bibs no longer count towards building adjacency	Regression	2020-12-05 17:06:06 +0000 UTC
18851	OPEN	Army graph shows wrong values	Bug	2020-11-24 18:21:03 +0000 UTC
